PID,area,price,Street,Alley,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Year.Built,Foundation,Heating,Electrical
534125210,1193,146500,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,1972,CBlock,GasA,SBrkr
534126060,1920,170000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1968,CBlock,GasA,SBrkr
534127190,2156,262500,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,1968,CBlock,GasA,SBrkr
534127270,1416,179900,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,1968,CBlock,GasA,SBrkr
534128210,2654,250000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,1968,CBlock,GasA,SBrkr
534129230,1790,165150,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1972,CBlock,GasA,SBrkr
534175100,1334,164500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1967,CBlock,GasA,SBrkr
534176250,1164,140000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1969,CBlock,GasA,SBrkr
534201130,980,135500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1967,PConc,GasA,SBrkr
534201230,1051,142000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1968,CBlock,GasA,SBrkr
534201250,1770,155000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1968,CBlock,GasA,SBrkr
534201260,976,157500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1968,CBlock,GasA,SBrkr
534201280,1052,138500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1968,CBlock,GasA,SBrkr
534201300,898,140000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1968,CBlock,GasA,SBrkr
534202020,1051,124400,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1966,CBlock,GasA,SBrkr
534202180,1141,158000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1967,PConc,GasA,SBrkr
534226060,1200,146000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1965,CBlock,GasA,SBrkr
534250300,1993,190000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,1971,CBlock,GasA,SBrkr
534275010,1050,136500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1961,CBlock,GasA,SBrkr
534276010,864,129900,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1958,CBlock,GasA,SBrkr
534276230,1712,145000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1959,CBlock,GasA,SBrkr
534400120,1565,185900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1965,PConc,GasA,SBrkr
534403280,1251,160000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1964,CBlock,GasA,SBrkr
534403400,1488,167000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,1964,CBlock,GasA,SBrkr
534403440,1440,157500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1964,CBlock,GasA,SBrkr
534427090,1095,140000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1958,CBlock,GasA,SBrkr
534428060,1053,150000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1958,CBlock,GasA,FuseA
534429130,1248,151500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1960,CBlock,GasA,SBrkr
534430050,816,129800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1934,CBlock,GasA,SBrkr
534430110,1008,137000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1954,CBlock,GasA,SBrkr
534431030,1043,137000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1947,CBlock,GasA,SBrkr
534451050,1230,121600,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,BrkSide,1946,CBlock,GasA,SBrkr
534451120,869,85500,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,1923,PConc,GasA,FuseA
534451130,747,79900,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,1926,PConc,GasA,SBrkr
534453150,1252,127000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,1908,PConc,GasA,SBrkr
534455080,1433,161000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1961,CBlock,GasA,SBrkr
534475160,1624,146500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1952,CBlock,GasA,SBrkr
534476100,1216,135000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1951,CBlock,GasA,FuseA
534477030,2136,137900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1951,CBlock,GasA,FuseA
534479130,1578,133000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1941,CBlock,GasA,FuseA
534479240,1728,137000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1949,CBlock,GasA,FuseA
534479300,936,121000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1954,CBlock,GasA,FuseA
535101110,1584,119000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1967,CBlock,GasA,SBrkr
535103070,1246,172000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1964,CBlock,GasA,SBrkr
535105160,1235,98600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1961,CBlock,GasA,SBrkr
535125060,2157,226000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1966,CBlock,GasA,SBrkr
535150240,1128,118000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1954,CBlock,GasA,SBrkr
535150300,3112,235000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1918,PConc,GasA,SBrkr
535151080,1008,135000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1963,CBlock,GasA,SBrkr
535151130,1190,132500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1962,CBlock,GasA,SBrkr
535152070,1144,143000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1959,CBlock,GasA,SBrkr
535152280,1364,132000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1957,CBlock,GasA,SBrkr
535176050,1383,145250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1960,CBlock,GasA,SBrkr
535177100,1336,162000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1958,CBlock,GasA,FuseA
535178100,1370,148000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1956,CBlock,GasA,SBrkr
535179050,1092,141000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1957,CBlock,GasA,FuseA
535180020,1124,153000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1956,CBlock,GasA,SBrkr
535180070,1236,134450,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1957,CBlock,GasA,SBrkr
535301010,943,135960,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1979,CBlock,GasA,SBrkr
535301150,1050,156000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1954,CBlock,GasA,SBrkr
535303050,1375,140000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1954,CBlock,GasA,SBrkr
535304020,1008,139500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1952,CBlock,GasA,FuseA
535305120,1575,155000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1951,CBlock,GasA,SBrkr
535325130,1145,127000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1956,CBlock,GasA,FuseA
535325340,1005,133500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1956,CBlock,GasA,SBrkr
535325350,1056,125000,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,NAmes,1955,CBlock,GasA,SBrkr
535325450,884,142000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1951,CBlock,GasA,SBrkr
535325460,2039,167000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1941,CBlock,GasA,SBrkr
535327210,1384,159000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1956,CBlock,GasA,SBrkr
535353180,2640,180000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1925,CBlock,GasA,SBrkr
535354130,1312,127000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1947,CBlock,GasA,FuseA
535355100,1310,112000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1924,BrkTil,GasA,SBrkr
535375040,713,99800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1930,PConc,GasA,SBrkr
535376090,833,117000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1954,CBlock,GasA,SBrkr
535376100,1073,108480,Pave,NA,Reg,Lvl,AllPub,Corner,Sev,OldTown,1921,BrkTil,GasA,SBrkr
535377070,715,68000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1929,CBlock,GasA,FuseP
535377100,720,86900,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1900,BrkTil,GasA,SBrkr
535379100,1130,120000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1920,BrkTil,GasA,SBrkr
535380010,1595,155500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1915,CBlock,GasA,SBrkr
535380130,1760,80000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1910,BrkTil,GasA,FuseA
535381060,1214,105000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1915,PConc,GasA,SBrkr
535382020,2414,160000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1900,CBlock,GasA,FuseA
535382130,1466,170000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1936,CBlock,GasA,SBrkr
535401140,1324,160000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1965,CBlock,GasA,SBrkr
535402070,1086,159950,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1966,CBlock,GasA,SBrkr
535402100,1146,165000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1963,CBlock,GasA,SBrkr
535402220,1734,159000,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,NAmes,1962,CBlock,GasA,SBrkr
535402230,1207,147000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1962,CBlock,GasA,SBrkr
535403040,912,115000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1964,CBlock,GasA,SBrkr
535403150,1194,159500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1959,CBlock,GasA,SBrkr
535403200,864,120000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1959,CBlock,GasA,SBrkr
535404080,816,129900,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1957,CBlock,GasA,FuseA
535425040,1773,183000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1961,CBlock,GasA,SBrkr
535425050,1472,157500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1959,Slab,GasA,FuseA
535425080,2448,277500,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,NAmes,1962,CBlock,GasA,SBrkr
535426195,1600,207500,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,1957,CBlock,GasA,SBrkr
535450100,1521,147500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1950,CBlock,GasA,SBrkr
535450180,1192,135000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1949,CBlock,GasA,FuseA
535451190,1040,109500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1950,CBlock,GasA,FuseF
535451210,1040,109900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1950,Slab,GasA,FuseA
535453160,1040,133700,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1959,CBlock,GasA,FuseA
535454030,1040,81400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1950,Slab,Wall,FuseF
535454050,1040,87500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1949,Slab,Wall,FuseA
535454060,1040,93500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1950,CBlock,GasA,FuseF
535456010,1556,119000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1960,CBlock,GasA,SBrkr
535456020,1150,141000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1959,CBlock,GasA,FuseA
535457070,1150,146000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1961,CBlock,GasA,SBrkr
535477060,1348,155000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1966,CBlock,GasA,SBrkr
535478010,999,134500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1962,CBlock,GasA,SBrkr
535478070,1045,120000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1962,CBlock,GasA,SBrkr
535478090,864,105000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1962,CBlock,GasA,SBrkr
535478110,1025,124000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1962,CBlock,GasA,SBrkr
902100110,2014,169000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1900,PConc,GasA,FuseA
902100130,1328,107000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1925,CBlock,GasA,SBrkr
902101050,1668,135000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1948,CBlock,GasA,FuseA
902103090,1657,111500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1920,PConc,GasA,SBrkr
902104020,1416,156500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1900,BrkTil,GasA,SBrkr
902106040,1641,178000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1925,BrkTil,GasA,SBrkr
902106090,1428,139900,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1900,Stone,GasA,SBrkr
902108060,1004,105000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1930,BrkTil,GasA,SBrkr
902109010,813,110000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1930,BrkTil,GasA,FuseA
902110120,1951,111500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1900,PConc,GasA,SBrkr
902110130,1032,108000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1924,BrkTil,GasA,FuseA
902111010,844,111500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1925,BrkTil,GasA,SBrkr
902125020,1750,124000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1880,BrkTil,GasA,FuseA
902128020,864,105000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1950,CBlock,GasA,SBrkr
902128100,1118,116000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1920,BrkTil,GasA,FuseA
902134060,1376,96900,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,OldTown,1905,BrkTil,GasA,FuseA
902204060,960,135500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1955,CBlock,GasA,FuseA
902204120,1566,139000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1924,PConc,GasA,SBrkr
902206020,492,61500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1921,BrkTil,GasA,SBrkr
902206090,1182,120000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1945,CBlock,GasA,SBrkr
902207080,1163,126175,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1955,CBlock,GasA,SBrkr
902207110,840,64000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1920,PConc,GasA,SBrkr
902301120,1928,137000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1910,Stone,GasA,FuseP
902305090,1774,87000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1900,BrkTil,GasW,SBrkr
902325050,1768,163000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1914,BrkTil,GasW,SBrkr
902325100,2104,155000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1910,BrkTil,GasA,SBrkr
902325160,1440,79000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1900,BrkTil,GasA,FuseA
902328100,1690,144000,Pave,NA,IR1,Bnk,AllPub,Corner,Gtl,OldTown,1916,BrkTil,GasA,SBrkr
902329070,1368,114504,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1910,CBlock,GasA,FuseA
902329090,1762,157000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1920,BrkTil,GasA,SBrkr
902400090,1200,125000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1923,BrkTil,GasA,FuseA
902400110,3608,475000,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,OldTown,1892,BrkTil,GasA,SBrkr
902401090,1248,93500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1920,PConc,GasA,FuseA
902406030,960,125000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1958,CBlock,GasA,SBrkr
902456015,1020,64500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,1918,BrkTil,GasA,FuseP
903200050,788,100000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,1941,CBlock,GasA,FuseA
903202120,1577,140200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1939,BrkTil,GasA,SBrkr
903206160,1827,202500,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,1924,BrkTil,GasW,SBrkr
903225090,1664,159000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,1947,CBlock,GasA,SBrkr
903229040,1118,119900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1939,CBlock,GasA,SBrkr
903231070,1176,114500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1934,PConc,GasA,SBrkr
903231190,1344,115000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1936,BrkTil,GasA,FuseA
903231220,1162,75000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1930,CBlock,GasA,SBrkr
903231240,1015,88000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1925,BrkTil,GasA,SBrkr
903232170,912,80500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1947,Slab,GasA,SBrkr
903233100,1576,149000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1928,BrkTil,GasA,SBrkr
903233220,1324,110000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1930,BrkTil,GasA,SBrkr
903234030,1103,110500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1925,BrkTil,GasA,SBrkr
903235020,616,89000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1921,CBlock,GasA,SBrkr
903236200,1048,113000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1922,BrkTil,GasA,FuseA
903400030,816,109000,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,1925,BrkTil,GasA,FuseA
903425190,2486,220000,Pave,NA,IR3,Lvl,AllPub,Inside,Gtl,OldTown,1962,CBlock,GasA,SBrkr
903425340,960,129000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1970,CBlock,GasW,SBrkr
903430090,1635,117000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1910,CBlock,GasA,SBrkr
903430130,693,52500,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,1941,CBlock,Grav,FuseA
903451050,1430,107000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1924,BrkTil,GasA,FuseF
903452090,1330,116500,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,1910,BrkTil,GasA,SBrkr
903454020,819,72000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1919,BrkTil,GasA,FuseA
903454080,1376,119500,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,1937,BrkTil,GasA,SBrkr
903455090,1360,125500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,1938,CBlock,GasA,SBrkr
903456060,1077,91000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1922,BrkTil,GasA,SBrkr
903456090,754,84500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1935,CBlock,GasA,SBrkr
903458010,984,90000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,1930,BrkTil,GasA,FuseF
904100030,1422,137500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1951,CBlock,GasA,SBrkr
904100090,1921,150000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,1964,CBlock,GasA,SBrkr
904100170,1640,131000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,1950,Slab,GasA,FuseA
904101040,1352,130000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,1958,CBlock,GasA,FuseF
904301410,1032,125000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1935,Slab,GasA,SBrkr
904302020,879,80000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SWISU,1936,BrkTil,GasA,SBrkr
904302030,1073,157000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,2004,PConc,GasA,SBrkr
905100030,1382,148000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1963,CBlock,GasA,SBrkr
905101330,1296,90000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1967,Slab,GasA,SBrkr
905101450,1068,154500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1963,CBlock,GasA,SBrkr
905103130,1064,153600,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1967,CBlock,GasA,SBrkr
905103140,1320,164500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1966,CBlock,GasA,SBrkr
905103180,934,132000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,1964,CBlock,GasA,SBrkr
905105010,1059,142500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,1966,CBlock,GasA,SBrkr
905106210,1159,158000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1968,CBlock,GasA,SBrkr
905107070,1400,149500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1978,CBlock,GasA,SBrkr
905107220,1458,165000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1967,CBlock,GasA,SBrkr
905107240,1721,180000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1968,CBlock,GasA,SBrkr
905107300,1040,160500,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,1978,CBlock,GasA,SBrkr
905108090,1967,156500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1977,CBlock,GasA,SBrkr
905108120,1949,157000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1977,CBlock,GasA,SBrkr
905200280,1920,172500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1958,CBlock,GasA,SBrkr
905200290,1803,155000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,1957,CBlock,GasA,SBrkr
905200340,1779,170000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1955,CBlock,GasA,SBrkr
905200380,872,105000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1924,BrkTil,GasA,FuseF
905200490,960,145000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,1965,CBlock,GasA,SBrkr
905201090,1437,168000,Pave,NA,Reg,Bnk,AllPub,Corner,Mod,Sawyer,1956,CBlock,GasA,SBrkr
905202190,1830,278000,Pave,NA,Reg,Low,AllPub,Inside,Mod,ClearCr,1967,CBlock,GasA,SBrkr
905202210,1000,164000,Pave,NA,Reg,Low,AllPub,Inside,Mod,ClearCr,1963,CBlock,GasA,SBrkr
905225080,2287,225000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,1953,CBlock,GasW,SBrkr
905300010,810,130000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,1971,PConc,GasA,SBrkr
905300080,894,142500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1974,CBlock,GasA,SBrkr
905351045,1700,148400,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,ClearCr,1980,PConc,GasA,SBrkr
905351150,1453,190000,Pave,NA,IR1,Low,AllPub,Inside,Mod,ClearCr,1986,PConc,GasA,SBrkr
905402110,1350,146000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,1954,CBlock,GasA,SBrkr
905403050,1150,128000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1942,BrkTil,GasA,FuseA
905426100,2008,225000,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,Edwards,1948,CBlock,GasA,SBrkr
905426150,2201,274970,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,1966,CBlock,GasA,SBrkr
905427010,2009,235000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,1928,PConc,GasA,SBrkr
905427030,3672,415000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1935,BrkTil,GasA,SBrkr
905427140,1560,182000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Edwards,1962,CBlock,GasA,SBrkr
905451050,1488,135000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1952,Slab,GasA,SBrkr
905451410,1057,137000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1955,CBlock,GasA,SBrkr
905452140,1855,136900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1954,CBlock,GasA,SBrkr
905452150,1609,149900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1953,CBlock,GasA,SBrkr
